latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.6897,55.6158,317.6,1,1,2000-11-07,0734,Terra,MODIS,78,6.2,273.9,21.4,D,0
51.6877,55.6306,323.3,1,1,2000-11-07,0734,Terra,MODIS,82,6.2,274,27.2,D,0
51.0849,54.9279,308.1,1.1,1,2000-11-07,0734,Terra,MODIS,67,6.2,274.4,13.8,D,0
51.083,54.9428,310.7,1.1,1,2000-11-07,0734,Terra,MODIS,70,6.2,274.2,15.8,D,0
42.7984,44.4876,300.3,2.5,1.5,2000-11-07,0737,Terra,MODIS,31,6.2,285.8,24.5,D,0
49.3264,40.2884,301.2,1.8,1.3,2000-11-07,0913,Terra,MODIS,45,6.2,278.9,17.6,D,0
44.8063,40.2045,301.6,2.5,1.5,2000-11-07,0914,Terra,MODIS,48,6.2,286.8,19.3,D,0
44.7999,40.1945,302.8,2.5,1.5,2000-11-07,0914,Terra,MODIS,54,6.2,286.9,20.5,D,0
42.7652,133.1518,307.6,1.7,1.3,2000-11-07,1346,Terra,MODIS,56,6.2,269.6,28.8,N,0
42.7634,133.1312,334.7,1.7,1.3,2000-11-07,1346,Terra,MODIS,100,6.2,271.1,87.7,N,0
42.7622,133.1454,316.5,1.7,1.3,2000-11-07,1346,Terra,MODIS,91,6.2,270.1,42.9,N,0
42.7605,133.1249,313.1,1.7,1.3,2000-11-07,1346,Terra,MODIS,81,6.2,269.2,36.5,N,0
42.7737,133.1442,312.4,1.7,1.3,2000-11-07,1346,Terra,MODIS,79,6.2,269.3,35.9,N,0
42.772,133.1236,310.1,1.7,1.3,2000-11-07,1346,Terra,MODIS,69,6.2,269,31.9,N,0
42.9022,132.9104,327,1.6,1.3,2000-11-07,1346,Terra,MODIS,100,6.2,269.9,65,N,0
42.7442,131.248,343.3,1.3,1.1,2000-11-07,1346,Terra,MODIS,100,6.2,275.4,82.4,N,3
42.7528,131.2294,349.5,1.3,1.1,2000-11-07,1346,Terra,MODIS,100,6.2,273.8,102.8,N,0
42.7511,131.2127,301.8,1.3,1.1,2000-11-07,1346,Terra,MODIS,44,6.2,267.8,15.5,N,0
42.7648,131.244,338.7,1.3,1.1,2000-11-07,1346,Terra,MODIS,100,6.2,270.9,70.3,N,0
42.7631,131.2275,366.2,1.3,1.1,2000-11-07,1346,Terra,MODIS,100,6.2,273.1,167.6,N,0
42.9736,131.3358,304.1,1.4,1.2,2000-11-07,1346,Terra,MODIS,54,6.2,266.2,18,N,0
43.3942,131.8191,316.1,1.5,1.2,2000-11-07,1346,Terra,MODIS,93,6.2,265.9,34.6,N,0
44.4735,131.699,313.2,1.5,1.2,2000-11-07,1347,Terra,MODIS,81,6.2,265.8,33,N,0
44.4718,131.6803,312.7,1.5,1.2,2000-11-07,1347,Terra,MODIS,80,6.2,265.6,32.1,N,0
44.6347,132.6519,327.4,2.6,1.5,2000-11-08,0144,Terra,MODIS,85,6.2,271.7,121.3,D,0
44.1853,132.335,304.2,2.7,1.6,2000-11-08,0144,Terra,MODIS,58,6.2,272.5,40.9,D,0
42.9707,131.3681,302.9,3,1.6,2000-11-08,0144,Terra,MODIS,0,6.2,275.2,43.6,D,0
42.7395,131.2192,304.2,3,1.6,2000-11-08,0145,Terra,MODIS,44,6.2,275.4,47.9,D,0
48.6613,134.247,315.3,3.7,1.8,2000-11-08,0321,Terra,MODIS,48,6.2,270.8,123.1,D,0
48.6478,134.2933,316.3,3.7,1.8,2000-11-08,0321,Terra,MODIS,62,6.2,271,129.5,D,0
48.6562,134.294,324.3,3.7,1.8,2000-11-08,0321,Terra,MODIS,67,6.2,271.3,183.3,D,0
45.4376,133.3251,314.2,4.3,1.9,2000-11-08,0322,Terra,MODIS,70,6.2,270.1,142.2,D,0
45.4354,133.3196,313.1,4.3,1.9,2000-11-08,0322,Terra,MODIS,73,6.2,270.3,133.3,D,0
45.2593,133.2674,311.9,4.3,1.9,2000-11-08,0322,Terra,MODIS,72,6.2,268.6,130.1,D,0
45.2582,133.2071,341.1,4.3,1.9,2000-11-08,0322,Terra,MODIS,92,6.2,270.8,403.4,D,0
45.2433,133.258,376.5,4.3,1.9,2000-11-08,0322,Terra,MODIS,100,6.2,273.8,1191.2,D,0
45.2282,133.3092,404.2,4.4,1.9,2000-11-08,0322,Terra,MODIS,75,6.2,277.6,2377.6,D,0
45.272,133.2105,318.4,4.3,1.9,2000-11-08,0322,Terra,MODIS,78,6.2,269.6,162.9,D,0
45.2573,133.2616,339.9,4.3,1.9,2000-11-08,0322,Terra,MODIS,92,6.2,269.6,389.5,D,0
45.2425,133.3131,338.8,4.4,1.9,2000-11-08,0322,Terra,MODIS,71,6.2,270.1,362.3,D,0
45.256,133.2011,321,4.3,1.9,2000-11-08,0322,Terra,MODIS,81,6.2,269.9,185.2,D,0
45.2413,133.2521,355.8,4.3,1.9,2000-11-08,0322,Terra,MODIS,98,6.2,272,660.3,D,0
45.2265,133.3035,401.2,4.4,1.9,2000-11-08,0322,Terra,MODIS,87,6.2,277,2210.7,D,0
45.0657,133.2622,307.5,4.4,1.9,2000-11-08,0322,Terra,MODIS,57,6.2,268.5,108.8,D,0
45.0505,133.3141,335.7,4.4,1.9,2000-11-08,0322,Terra,MODIS,85,6.2,269.8,359.6,D,0
45.0491,133.3089,338.6,4.4,1.9,2000-11-08,0322,Terra,MODIS,79,6.2,269.4,397.2,D,0
44.4198,132.5997,301.8,4.3,1.9,2000-11-08,0322,Terra,MODIS,43,6.2,268.5,74.2,D,0
44.4079,131.7017,320.6,3.8,1.8,2000-11-08,0322,Terra,MODIS,80,6.2,272.7,162.3,D,0
44.4183,131.6992,301.5,3.8,1.8,2000-11-08,0322,Terra,MODIS,32,6.2,272,56.2,D,0
44.4028,131.6912,305.5,3.8,1.8,2000-11-08,0322,Terra,MODIS,61,6.2,272.1,75.2,D,0
43.272,132.4852,300.8,4.6,2,2000-11-08,0322,Terra,MODIS,42,6.2,271.9,77.8,D,0
54.3103,61.6441,300.5,2.2,1.4,2000-11-08,0638,Terra,MODIS,33,6.2,270.3,29.2,D,0
56.961,50.5522,308.2,1,1,2000-11-08,0816,Terra,MODIS,67,6.2,273.1,13.8,D,0
55.7773,47.6876,311,1,1,2000-11-08,0816,Terra,MODIS,71,6.2,272.8,15.3,D,0
54.2194,47.5103,300.1,1,1,2000-11-08,0817,Terra,MODIS,26,6.2,271.7,8.9,D,0
53.9124,47.5073,305.6,1,1,2000-11-08,0817,Terra,MODIS,62,6.2,272.1,12,D,0
54.2301,42.6137,309.2,1.3,1.1,2000-11-08,0817,Terra,MODIS,68,6.2,275,19.2,D,0
53.8878,44.6123,301.5,1.1,1,2000-11-08,0817,Terra,MODIS,47,6.2,272.9,10.4,D,0
52.5317,50.6939,309.2,1.1,1.1,2000-11-08,0817,Terra,MODIS,68,6.2,274.5,15.9,D,0
52.8326,48.8193,307.2,1,1,2000-11-08,0817,Terra,MODIS,65,6.2,274.1,12.2,D,0
52.8302,48.8341,315,1,1,2000-11-08,0817,Terra,MODIS,75,6.2,274.6,18.2,D,0
51.388,56.0815,302.4,1.9,1.4,2000-11-08,0817,Terra,MODIS,52,6.2,273.2,24.3,D,0
51.3818,56.1077,309.2,2,1.4,2000-11-08,0817,Terra,MODIS,68,6.2,273.6,35.7,D,0
51.3793,56.0994,316.9,2,1.4,2000-11-08,0817,Terra,MODIS,77,6.2,274,52.1,D,0
51.9307,53.2579,304.1,1.4,1.2,2000-11-08,0817,Terra,MODIS,58,6.2,275.2,16.6,D,0
51.9141,51.3656,305.7,1.2,1.1,2000-11-08,0817,Terra,MODIS,62,6.2,274.1,15,D,0
52.803,42.1697,310.9,1.3,1.1,2000-11-08,0817,Terra,MODIS,71,6.2,274.2,20.5,D,0
52.7277,40.8445,302.6,1.4,1.2,2000-11-08,0817,Terra,MODIS,53,6.2,270.8,16.2,D,0
52.2729,44.716,322.1,1.1,1,2000-11-08,0817,Terra,MODIS,81,6.2,274.6,26.6,D,0
51.9907,42.7352,312.5,1.2,1.1,2000-11-08,0817,Terra,MODIS,73,6.2,274.2,20.4,D,0
51.1635,44.01,301.6,1.1,1,2000-11-08,0818,Terra,MODIS,48,6.2,274.2,9.8,D,0
50.8788,42.8387,303.5,1.1,1.1,2000-11-08,0818,Terra,MODIS,56,6.2,275.2,11.6,D,0
50.7915,43.2148,304.3,1.1,1,2000-11-08,0818,Terra,MODIS,59,6.2,275.2,11.9,D,0
50.8491,42.1973,305.1,1.2,1.1,2000-11-08,0818,Terra,MODIS,61,6.2,275.8,12.8,D,0
50.6042,39.7951,316.6,1.5,1.2,2000-11-08,0818,Terra,MODIS,77,6.2,270.8,34.3,D,0
50.0702,41.9688,301.9,1.2,1.1,2000-11-08,0818,Terra,MODIS,50,6.2,276.3,11.1,D,0
49.1285,43.2734,303.7,1.1,1,2000-11-08,0818,Terra,MODIS,57,6.2,276.1,10.4,D,0
48.608,45.3921,326.3,1,1,2000-11-08,0818,Terra,MODIS,80,6.2,276.1,28.9,D,0
48.9349,42.6081,302.4,1.1,1,2000-11-08,0818,Terra,MODIS,52,6.2,276.3,9.2,D,0
48.9238,42.6206,310.7,1.1,1,2000-11-08,0818,Terra,MODIS,70,6.2,277,15.7,D,0
48.9406,42.2344,363.5,1.1,1.1,2000-11-08,0818,Terra,MODIS,100,6.2,280.4,120,D,0
48.9388,42.2498,356,1.1,1.1,2000-11-08,0818,Terra,MODIS,98,6.2,281,94.6,D,0
48.937,42.2651,326.9,1.1,1.1,2000-11-08,0818,Terra,MODIS,85,6.2,278.4,33.6,D,0
48.9275,42.2626,341.8,1.1,1.1,2000-11-08,0818,Terra,MODIS,93,6.2,279.5,59.7,D,0
48.9258,42.2779,310.4,1.1,1.1,2000-11-08,0818,Terra,MODIS,70,6.2,277.2,15.6,D,0
48.388,45.8093,302.5,1,1,2000-11-08,0818,Terra,MODIS,50,6.2,275.2,9.3,D,0
48.386,45.8226,310.1,1,1,2000-11-08,0818,Terra,MODIS,53,6.2,275.3,14,D,0
47.614,43.7169,302.8,1,1,2000-11-08,0818,Terra,MODIS,54,6.2,277.2,8.4,D,0
46.9597,47.7132,313.2,1.1,1,2000-11-08,0819,Terra,MODIS,73,6.2,277,18.1,D,0
46.9573,47.7274,314.4,1.1,1,2000-11-08,0819,Terra,MODIS,75,6.2,277.1,19.2,D,0
46.8494,48.2259,301.4,1.2,1.1,2000-11-08,0819,Terra,MODIS,47,6.2,277.7,9,D,0
47.7729,41.6573,336.8,1.1,1.1,2000-11-08,0819,Terra,MODIS,85,6.2,276.3,48.6,D,0
47.7711,41.6726,333.1,1.1,1.1,2000-11-08,0819,Terra,MODIS,88,6.2,277.5,42.4,D,0
47.7693,41.6878,307.5,1.1,1.1,2000-11-08,0819,Terra,MODIS,56,6.2,275,11.5,D,0
47.1098,45.4798,303.4,1,1,2000-11-08,0819,Terra,MODIS,51,6.2,272.9,6.7,D,0
47.1078,45.4928,305.1,1,1,2000-11-08,0819,Terra,MODIS,56,6.2,273.8,7.7,D,0
47.1009,45.4769,326.1,1,1,2000-11-08,0819,Terra,MODIS,84,6.2,274.6,25.1,D,0
47.099,45.4899,329.3,1,1,2000-11-08,0819,Terra,MODIS,86,6.2,275.1,29,D,0
46.4709,48.7559,308.7,1.2,1.1,2000-11-08,0819,Terra,MODIS,67,6.2,276.2,16.7,D,0
46.468,48.7714,301.7,1.2,1.1,2000-11-08,0819,Terra,MODIS,48,6.2,276,11,D,0
47.4248,40.9732,303,1.2,1.1,2000-11-08,0819,Terra,MODIS,47,6.2,279.1,10.6,D,0
47.3478,40.2727,313.6,1.3,1.1,2000-11-08,0819,Terra,MODIS,74,6.2,277,22.7,D,0
47.346,40.2895,325,1.3,1.1,2000-11-08,0819,Terra,MODIS,83,6.2,278.3,38,D,0
46.7979,41.4555,301.6,1.1,1.1,2000-11-08,0819,Terra,MODIS,48,6.2,279.6,8.8,D,0
46.6134,42.0579,373.8,1.1,1,2000-11-08,0819,Terra,MODIS,100,6.2,287.4,149.1,D,0
46.6117,42.072,333.4,1.1,1,2000-11-08,0819,Terra,MODIS,88,6.2,282.2,39.9,D,0
46.5949,42.0532,308,1.1,1,2000-11-08,0819,Terra,MODIS,0,6.2,280.8,12,D,0
46.4124,41.9655,306.2,1.1,1,2000-11-08,0819,Terra,MODIS,63,6.2,280.4,11,D,0
46.3651,40.5341,301.9,1.2,1.1,2000-11-08,0819,Terra,MODIS,50,6.2,278.4,8.5,D,0
46.3692,39.836,305.3,1.3,1.1,2000-11-08,0819,Terra,MODIS,0,6.2,265.9,16.5,D,0
45.5088,37.8975,309.4,1.6,1.2,2000-11-08,0819,Terra,MODIS,69,6.2,283.4,20.7,D,0
45.309,37.8497,303.3,1.6,1.2,2000-11-08,0819,Terra,MODIS,55,6.2,283.1,13.1,D,0
44.6023,40.9214,300.8,1.1,1.1,2000-11-08,0819,Terra,MODIS,42,6.2,284.1,6.6,D,0
43.7956,41.5097,302.2,1.1,1,2000-11-08,0820,Terra,MODIS,51,6.2,284.7,6.8,D,0
42.7924,45.054,300.8,1,1,2000-11-08,0820,Terra,MODIS,31,6.2,283.9,8.6,D,0
64.9616,76.6324,304,1,1,2000-11-08,1615,Terra,MODIS,58,6.2,267.4,11.8,N,2
56.989,61.467,307.8,1,1,2000-11-08,1751,Terra,MODIS,72,6.2,267.3,14,N,0
56.8597,59.8885,332.3,1,1,2000-11-08,1751,Terra,MODIS,100,6.2,267.4,38.4,N,2
64.9626,76.6197,310.6,3.7,1.8,2000-11-08,1753,Terra,MODIS,71,6.2,267.4,109.9,N,2
46.7775,43.377,302.5,1.1,1.1,2000-11-08,1927,Terra,MODIS,49,6.2,265.4,13.9,N,0
48.352,40.7929,303.6,1,1,2000-11-08,1928,Terra,MODIS,56,6.2,267.7,12.2,N,0
48.8525,43.565,301.4,1.2,1.1,2000-11-08,1928,Terra,MODIS,41,6.2,265.3,14.5,N,0
49.1438,41.5052,302.3,1.1,1,2000-11-08,1928,Terra,MODIS,48,6.2,266.5,11.4,N,0
49.142,41.4907,315.9,1.1,1,2000-11-08,1928,Terra,MODIS,92,6.2,266.7,21.8,N,0
49.1512,41.4882,301,1.1,1,2000-11-08,1928,Terra,MODIS,36,6.2,265.7,10.9,N,0
52.8252,42.128,306.9,1.2,1.1,2000-11-08,1929,Terra,MODIS,70,6.2,267.2,17.7,N,0
52.8233,42.1101,328.4,1.2,1.1,2000-11-08,1929,Terra,MODIS,100,6.2,267.7,43.5,N,0
52.5485,39.5682,321.3,1,1,2000-11-08,1929,Terra,MODIS,100,6.2,269.5,26.3,N,2
54.81,41.8698,306.9,1.3,1.1,2000-11-08,1929,Terra,MODIS,70,6.2,268.1,18.3,N,0
48.6558,134.2803,321.9,1,1,2000-11-09,0226,Terra,MODIS,81,6.2,269.7,25.3,D,0
48.649,134.2638,326.3,1,1,2000-11-09,0226,Terra,MODIS,84,6.2,269.3,28.7,D,0
48.6469,134.2772,349.7,1,1,2000-11-09,0226,Terra,MODIS,96,6.2,270.6,66.4,D,0
45.3865,133.5399,309.9,1,1,2000-11-09,0227,Terra,MODIS,69,6.2,270.7,14.4,D,0
44.7027,132.7454,318,1,1,2000-11-09,0227,Terra,MODIS,78,6.2,273.8,20.6,D,0
44.7008,132.7579,302,1,1,2000-11-09,0227,Terra,MODIS,50,6.2,272.6,9,D,0
44.5617,131.83,311.4,1,1,2000-11-09,0227,Terra,MODIS,62,6.2,266.3,15.9,D,0
61.1276,70.1957,305.9,1.1,1,2000-11-09,0719,Terra,MODIS,62,6.2,270,14.7,D,2
53.4562,59.0405,300.4,1.1,1,2000-11-09,0721,Terra,MODIS,32,6.2,274.7,8.9,D,2
52.9922,56.1574,305.9,1.3,1.1,2000-11-09,0721,Terra,MODIS,51,6.2,271.5,15.1,D,0
52.9903,56.176,303.4,1.3,1.1,2000-11-09,0721,Terra,MODIS,41,6.2,270.8,12.9,D,0
52.9916,56.1704,306.3,1.3,1.1,2000-11-09,0721,Terra,MODIS,39,6.2,271,14.8,D,0
52.4738,60.2234,304.7,1,1,2000-11-09,0721,Terra,MODIS,0,6.2,274.7,10.6,D,0
53.2351,45.2167,303.4,4,1.9,2000-11-09,0722,Terra,MODIS,56,6.2,272,77.2,D,0
53.2311,45.2114,304.8,4,1.9,2000-11-09,0722,Terra,MODIS,60,6.2,272,83.7,D,0
52.042,58.3988,315.5,1.1,1,2000-11-09,0722,Terra,MODIS,76,6.2,277.2,18.2,D,0
51.9788,56.3278,301,1.2,1.1,2000-11-09,0722,Terra,MODIS,43,6.2,275.4,10.6,D,0
51.9706,56.2101,314.9,1.2,1.1,2000-11-09,0722,Terra,MODIS,75,6.2,273.9,22.7,D,0
51.9687,56.2277,300.6,1.2,1.1,2000-11-09,0722,Terra,MODIS,24,6.2,273.9,9.8,D,0
52.214,51.8054,302.8,1.9,1.3,2000-11-09,0722,Terra,MODIS,54,6.2,272.9,24.4,D,0
52.0038,50.4244,306.5,2.2,1.4,2000-11-09,0722,Terra,MODIS,28,6.2,275.6,31.4,D,0
51.9929,50.4166,306,2.2,1.4,2000-11-09,0722,Terra,MODIS,62,6.2,275,32.6,D,0
57.2077,40.3609,316.7,1,1,2000-11-09,0859,Terra,MODIS,66,6.2,269,20.7,D,0
55.6974,45.4033,301.2,1.5,1.2,2000-11-09,0859,Terra,MODIS,45,6.2,269.5,16.1,D,0
53.2718,53.6756,311.9,3.9,1.8,2000-11-09,0859,Terra,MODIS,72,6.2,276,110.3,D,0
53.2678,53.6647,312,3.9,1.8,2000-11-09,0859,Terra,MODIS,72,6.2,276.2,110.7,D,0
54.5293,42.0445,328.2,1.2,1.1,2000-11-09,0900,Terra,MODIS,85,6.2,275.5,39.1,D,0
54.5259,42.0623,314.2,1.2,1.1,2000-11-09,0900,Terra,MODIS,68,6.2,272.9,20.8,D,0
54.5232,42.0215,327,1.2,1.1,2000-11-09,0900,Terra,MODIS,79,6.2,275.4,36.4,D,0
54.5139,42.0162,312.5,1.2,1.1,2000-11-09,0900,Terra,MODIS,63,6.2,274.7,19,D,0
54.6808,41.0648,313.1,1.1,1.1,2000-11-09,0900,Terra,MODIS,48,6.2,270.7,17.8,D,0
54.6717,41.06,319.6,1.1,1.1,2000-11-09,0900,Terra,MODIS,70,6.2,270.6,24.9,D,0
53.9597,41.869,304.5,1.2,1.1,2000-11-09,0900,Terra,MODIS,59,6.2,272,14.4,D,0
53.2342,45.217,301.7,1.7,1.3,2000-11-09,0900,Terra,MODIS,48,6.2,273.7,20,D,0
53.2535,44.5844,301.9,1.6,1.2,2000-11-09,0900,Terra,MODIS,50,6.2,274.3,17.9,D,0
53.7757,41.8346,303.6,1.2,1.1,2000-11-09,0900,Terra,MODIS,56,6.2,272.6,13.3,D,0
53.7723,41.8524,314.4,1.2,1.1,2000-11-09,0900,Terra,MODIS,75,6.2,273.1,23.5,D,0
53.8343,41.0216,304,1.2,1.1,2000-11-09,0900,Terra,MODIS,58,6.2,269,13.4,D,0
52.9457,44.6129,301.2,1.6,1.3,2000-11-09,0900,Terra,MODIS,46,6.2,274.4,17.9,D,0
52.6943,45.4657,313.1,1.8,1.3,2000-11-09,0900,Terra,MODIS,73,6.2,275.6,39,D,0
53.078,42.9035,304.7,1.4,1.2,2000-11-09,0900,Terra,MODIS,53,6.2,268.5,17,D,0
53.4222,40.8502,303.8,1.2,1.1,2000-11-09,0900,Terra,MODIS,43,6.2,266.4,13.1,D,0
53.4191,40.867,309.4,1.2,1.1,2000-11-09,0900,Terra,MODIS,0,6.2,266.1,17.7,D,0
53.3344,41.1017,312.6,1.2,1.1,2000-11-09,0900,Terra,MODIS,44,6.2,268.2,19.1,D,0
53.333,41.0952,301.8,1.2,1.1,2000-11-09,0900,Terra,MODIS,21,6.2,268.2,10.7,D,0
53.3299,41.1123,316.4,1.2,1.1,2000-11-09,0900,Terra,MODIS,72,6.2,268.2,24,D,0
52.6208,44.393,305.2,1.6,1.3,2000-11-09,0900,Terra,MODIS,61,6.2,270.2,22.8,D,0
52.6158,44.4158,324.6,1.6,1.3,2000-11-09,0900,Terra,MODIS,83,6.2,271,56.4,D,0
53.2104,40.9691,324.2,1.2,1.1,2000-11-09,0900,Terra,MODIS,83,6.2,269,32.7,D,0
53.2072,40.9862,313.4,1.2,1.1,2000-11-09,0900,Terra,MODIS,58,6.2,268.2,19.8,D,0
53.176,40.9888,302.8,1.2,1.1,2000-11-09,0900,Terra,MODIS,53,6.2,268.2,12.9,D,0
53.0777,41.4449,314.1,1.2,1.1,2000-11-09,0900,Terra,MODIS,31,6.2,269.4,20.8,D,0
52.7022,43.0073,307.5,1.4,1.2,2000-11-09,0900,Terra,MODIS,65,6.2,268.9,20.2,D,0
52.698,43.0274,339.9,1.4,1.2,2000-11-09,0900,Terra,MODIS,92,6.2,271.6,80.4,D,0
52.6879,43.0217,308,1.4,1.2,2000-11-09,0900,Terra,MODIS,66,6.2,269.8,20.7,D,0
53.0016,41.4049,304.6,1.2,1.1,2000-11-09,0900,Terra,MODIS,59,6.2,270.2,14.8,D,0
52.8298,42.1248,311.1,1.3,1.1,2000-11-09,0900,Terra,MODIS,67,6.2,271.6,21.5,D,0
52.8238,42.1009,302.5,1.3,1.1,2000-11-09,0900,Terra,MODIS,36,6.2,270,13,D,0
52.9048,41.5226,302.1,1.2,1.1,2000-11-09,0900,Terra,MODIS,50,6.2,268.6,13.8,D,0
52.7136,42.2848,306.8,1.3,1.1,2000-11-09,0900,Terra,MODIS,0,6.2,267,19.4,D,0
52.5775,42.903,304.2,1.4,1.2,2000-11-09,0900,Terra,MODIS,58,6.2,269.8,17.9,D,0
52.5734,42.923,319,1.4,1.2,2000-11-09,0900,Terra,MODIS,79,6.2,269.4,36.9,D,0
52.5335,42.6514,310.5,1.4,1.2,2000-11-09,0900,Terra,MODIS,70,6.2,272.1,24.2,D,0
52.5295,42.6711,311.7,1.4,1.2,2000-11-09,0900,Terra,MODIS,72,6.2,271.6,25.7,D,0
52.0487,44.6847,303,1.8,1.3,2000-11-09,0900,Terra,MODIS,54,6.2,275.2,21.5,D,0
52.4344,42.6134,317.5,1.4,1.2,2000-11-09,0900,Terra,MODIS,78,6.2,273.2,31.8,D,0
52.4304,42.633,314.6,1.4,1.2,2000-11-09,0900,Terra,MODIS,75,6.2,272.7,27.8,D,0
52.4244,42.6079,305.8,1.4,1.2,2000-11-09,0900,Terra,MODIS,35,6.2,272.5,16.1,D,0
52.4576,42.2817,317.4,1.4,1.2,2000-11-09,0900,Terra,MODIS,78,6.2,270.6,31.8,D,0
52.0862,43.7581,305.9,1.6,1.2,2000-11-09,0900,Terra,MODIS,62,6.2,273.8,21.8,D,0
52.0815,43.78,301.3,1.6,1.2,2000-11-09,0900,Terra,MODIS,46,6.2,273.3,16.9,D,0
52.3717,41.1072,305.4,1.2,1.1,2000-11-09,0900,Terra,MODIS,47,6.2,269.7,14,D,0
52.3318,40.8785,374.5,1.2,1.1,2000-11-09,0900,Terra,MODIS,100,6.2,275.5,181.5,D,0
52.3285,40.8956,321,1.2,1.1,2000-11-09,0900,Terra,MODIS,80,6.2,270.4,29.5,D,0
51.5573,44.5565,313.6,1.8,1.3,2000-11-09,0900,Terra,MODIS,74,6.2,275.6,37,D,0
52.3318,40.8719,355.8,1.2,1.1,2000-11-09,0900,Terra,MODIS,98,6.2,273.1,104.4,D,0
52.3286,40.889,341.1,1.2,1.1,2000-11-09,0900,Terra,MODIS,90,6.2,272.9,63.3,D,0
51.5516,44.5464,313.1,1.8,1.3,2000-11-09,0900,Terra,MODIS,73,6.2,275,38.4,D,0
52.185,41.2562,313.3,1.3,1.1,2000-11-09,0900,Terra,MODIS,73,6.2,272.2,24.2,D,0
51.4171,44.658,305.9,1.8,1.3,2000-11-09,0900,Terra,MODIS,62,6.2,275.3,26.9,D,0
51.9824,41.9084,304.2,1.3,1.1,2000-11-09,0900,Terra,MODIS,58,6.2,272.5,16.6,D,0
51.7109,42.1966,345.2,1.4,1.2,2000-11-09,0900,Terra,MODIS,94,6.2,276.1,94.2,D,0
51.707,42.2158,312.9,1.4,1.2,2000-11-09,0900,Terra,MODIS,73,6.2,274.9,26.7,D,0
51.9748,40.1887,308.6,1.2,1.1,2000-11-09,0900,Terra,MODIS,67,6.2,267.2,16.9,D,0
51.2514,43.1808,303.8,1.6,1.2,2000-11-09,0900,Terra,MODIS,57,6.2,274.9,19.3,D,0
51.4701,42.0295,309.3,1.4,1.2,2000-11-09,0900,Terra,MODIS,68,6.2,271.3,22.7,D,0
51.221,42.3658,303.2,1.5,1.2,2000-11-09,0900,Terra,MODIS,55,6.2,275,15.6,D,0
51.2149,42.3404,306.7,1.5,1.2,2000-11-09,0900,Terra,MODIS,64,6.2,274.6,19.2,D,0
50.6282,44.1481,303.3,1.8,1.3,2000-11-09,0900,Terra,MODIS,56,6.2,275,22.3,D,0
50.4994,44.0362,315.8,1.8,1.3,2000-11-09,0900,Terra,MODIS,76,6.2,276,44.4,D,0
50.4261,43.935,311.9,1.8,1.3,2000-11-09,0900,Terra,MODIS,72,6.2,276.1,36.3,D,0
50.4206,43.9595,308.4,1.8,1.3,2000-11-09,0900,Terra,MODIS,67,6.2,276.3,30.3,D,0
50.6089,42.5516,307.2,1.5,1.2,2000-11-09,0901,Terra,MODIS,65,6.2,274.6,22.6,D,0
50.7851,40.4808,309.2,1.3,1.1,2000-11-09,0901,Terra,MODIS,68,6.2,274.9,17.9,D,0
50.7818,40.4983,333.2,1.3,1.1,2000-11-09,0901,Terra,MODIS,88,6.2,276,52.3,D,0
50.9259,39.1519,311.2,1.1,1.1,2000-11-09,0901,Terra,MODIS,71,6.2,271.4,18.3,D,0
50.9231,39.1677,300.2,1.1,1.1,2000-11-09,0901,Terra,MODIS,26,6.2,268.8,10,D,0
50.1962,40.7441,303.1,1.3,1.1,2000-11-09,0901,Terra,MODIS,55,6.2,276.6,14.3,D,0
50.3876,39.4108,308.5,1.2,1.1,2000-11-09,0901,Terra,MODIS,67,6.2,269.8,16.9,D,0
50.3069,39.0605,300.3,1.2,1.1,2000-11-09,0901,Terra,MODIS,33,6.2,272.1,9.8,D,0
49.9026,40.8431,300.2,1.4,1.2,2000-11-09,0901,Terra,MODIS,31,6.2,273.5,12.6,D,0
49.7401,40.2813,313.5,1.3,1.1,2000-11-09,0901,Terra,MODIS,74,6.2,275.9,24,D,0
49.4118,41.3882,324.5,1.5,1.2,2000-11-09,0901,Terra,MODIS,83,6.2,276.3,46.8,D,0
49.0111,42.0454,307.2,1.6,1.3,2000-11-09,0901,Terra,MODIS,65,6.2,276.4,24,D,0
46.9622,47.6969,307.2,3.6,1.8,2000-11-09,0901,Terra,MODIS,65,6.2,275.7,71,D,0
47.5666,43.6764,303.3,2.1,1.4,2000-11-09,0901,Terra,MODIS,55,6.2,276.1,28.3,D,0
45.9401,47.9816,305.2,4,1.9,2000-11-09,0901,Terra,MODIS,0,6.2,271.2,68.2,D,0
47.411,40.9008,308,1.6,1.2,2000-11-09,0901,Terra,MODIS,63,6.2,278.3,22.7,D,0
47.6616,39.0324,317.3,1.3,1.1,2000-11-09,0901,Terra,MODIS,78,6.2,275.7,26.4,D,0
47.2997,40.1195,305.4,1.5,1.2,2000-11-09,0902,Terra,MODIS,37,6.2,277.3,15.8,D,0
47.2932,40.0965,311.4,1.4,1.2,2000-11-09,0902,Terra,MODIS,71,6.2,278.4,22.9,D,0
47.2894,40.115,339.9,1.5,1.2,2000-11-09,0902,Terra,MODIS,87,6.2,278.4,79.9,D,0
47.2005,40.2531,308.1,1.5,1.2,2000-11-09,0902,Terra,MODIS,66,6.2,278.3,21.1,D,0
46.6621,42.7432,320.9,2,1.4,2000-11-09,0902,Terra,MODIS,81,6.2,279.3,62.6,D,0
